2016-04-15 17:02:05.087558|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-04-15 17:02:05.366798|INFO    |VirtualServerBase|  1| client connected 'McK Bot'(id:2634) from 89.40.118.55:42516
2016-04-15 17:02:05.480363|INFO    |VirtualServerBase|  1| client connected 'Cycki Music'(id:2578) from 89.40.118.55:41528
2016-04-15 17:02:05.974592|INFO    |VirtualServerBase|  1| client connected 'PanKocyk'(id:2249) from 91.231.24.173:58833
2016-04-15 17:02:08.900286|INFO    |VirtualServerBase|  1| client connected 'Scarletto'(id:1383) from 176.221.124.190:54121
2016-04-15 17:04:02.354312|INFO    |VirtualServerBase|  1| client connected 'McK'(id:2) from 87.205.93.108:56011
2016-04-15 17:04:59.891740|INFO    |VirtualServerBase|  1| client connected 'hlebek'(id:1450) from 83.23.143.216:62563
2016-04-15 17:05:10.550024|INFO    |VirtualServerBase|  1| client connected 'KriSS'(id:2530) from 83.25.110.254:57443
2016-04-15 17:05:14.148662|INFO    |VirtualServerBase|  1| client connected 'Jogurt'(id:2366) from 5.60.188.30:57946
2016-04-15 17:06:42.811428|INFO    |VirtualServerBase|  1| client connected 'shadow43198'(id:2688) from 91.231.24.173:53975
2016-04-15 17:06:59.271032|INFO    |VirtualServerBase|  1| client connected 'arek'(id:1907) from 83.8.251.5:1660
2016-04-15 17:07:52.179831|INFO    |VirtualServerBase|  1| client connected 'Mrroczny RED,Gimbek'(id:1729) from 83.23.46.63:50128
2016-04-15 17:08:31.187060|INFO    |VirtualServerBase|  1| client disconnected 'shadow43198'(id:2688) reason 'reasonmsg=leaving'
2016-04-15 17:08:34.602913|INFO    |VirtualServerBase|  1| client connected 'shadow43198'(id:2688) from 91.231.24.173:53975
2016-04-15 17:08:37.861151|INFO    |VirtualServerBase|  1| channel 'Bombsite KriSS'a'(id:799) edited by 'KriSS'(id:2530)
2016-04-15 17:08:40.045714|INFO    |VirtualServerBase|  1| channel 'Bombsite KriSS'a'(id:799) edited by 'KriSS'(id:2530)
2016-04-15 17:10:15.636215|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_modify_sortorder'(id:32887) with values (value:95) was added by 'Scarletto'(id:1383) to channelgroup 'Admin kana&#322;u'(id:5)
2016-04-15 17:10:15.919782|INFO    |VirtualServer |  1| permission 'b_channel_modify_sortorder'(id:119) was deleted by 'Scarletto'(id:1383) from channelgroup 'Admin kana&#322;u'(id:5)
2016-04-15 17:10:16.666846|INFO    |VirtualServer |  1| permission 'b_channel_modify_sortorder'(id:119) with values (value:1) was added by 'Scarletto'(id:1383) to channelgroup 'Admin kana&#322;u'(id:5)
2016-04-15 17:10:17.465410|INFO    |VirtualServer |  1| permission 'b_channel_modify_sortorder'(id:119) was deleted by 'Scarletto'(id:1383) from channelgroup 'Admin kana&#322;u'(id:5)
2016-04-15 17:10:19.486794|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_channel_modify_sortorder'(id:32887) was deleted by 'Scarletto'(id:1383) from channelgroup 'Admin kana&#322;u'(id:5)
2016-04-15 17:13:54.519150|INFO    |VirtualServer |  1| permission 'b_client_ignore_bans'(id:180) was deleted by 'McK'(id:2) from servergroup 'Moderator'(id:125)
2016-04-15 17:14:02.328208|INFO    |VirtualServer |  1| ban added reason='Nieautoryzowane stworzenie kana&#322;u' cluid='EQmNZTgCcvX+5vYNY8jkh+eLKds=' bantime=300 by client 'McK'(id:2)
