2015-02-10 14:56:48.196460|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-02-10 15:03:40.467323|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:34861'(id:139)
2015-02-10 15:03:40.687926|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:07:10.382492|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:44007'(id:139)
2015-02-10 15:07:10.887483|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:10:10.504619|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:38030'(id:139)
2015-02-10 15:10:10.853650|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:13:10.231361|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:35741'(id:139)
2015-02-10 15:13:10.567326|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:16:10.666923|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:42890'(id:139)
2015-02-10 15:16:10.969289|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:19:10.610944|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:45058'(id:139)
2015-02-10 15:19:10.964885|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:22:10.868740|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:54974'(id:139)
2015-02-10 15:22:11.137378|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:25:11.028737|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:56894'(id:139)
2015-02-10 15:25:11.367586|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:28:10.517382|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:38515'(id:139)
2015-02-10 15:28:10.798325|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:31:11.145346|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:60414'(id:139)
2015-02-10 15:31:11.516765|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-10 15:34:11.135478|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:54446'(id:139)
2015-02-10 15:34:11.492505|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
