2015-08-13 23:17:07.115998|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-08-14 18:20:26.359092|INFO    |VirtualServer |  1| client 'Jambojeta'(id:1185) was added to channelgroup 'Normal'(id:8) by client 'jambojeta'(id:1173) in channel 'dom atroxa las borealny'(id:502)
2015-08-14 18:20:39.412642|INFO    |VirtualServer |  1| client 'Jambojeta'(id:1185) was added to channelgroup 'Zast&#281;pca'(id:6) by client 'jambojeta'(id:1173) in channel 'dom atroxa las borealny'(id:502)
2015-08-14 18:24:39.723100|INFO    |VirtualServer |  1| client 'Jambojeta'(id:1185) was added to channelgroup 'Zast&#281;pca'(id:6) by client 'jambojeta'(id:1173) in channel 'LaGaming'(id:498)
2015-08-15 00:02:10.335694|INFO    |VirtualServer |  1| client (id:1665) was added to servergroup 'normal'(id:7) by client 'Scarlet'(id:1383)
2015-08-15 00:02:26.053869|INFO    |VirtualServer |  1| client (id:1651) was added to servergroup 'Anal Wizard'(id:54) by client 'Scarlet'(id:1383)
2015-08-15 00:02:45.037914|INFO    |VirtualServer |  1| client (id:1651) was removed from servergroup 'Anal Wizard'(id:54) by client 'Scarlet'(id:1383)
2015-08-16 05:50:23.337451|INFO    |VirtualServerBase|  1| channel 'Zau&#322;ek debili'(id:591) created as sub channel of '[cspacer430]&#9562;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9552;&#9565;'(id:197) by 'Scarlet'(id:1383)
2015-08-16 05:50:31.704337|INFO    |VirtualServerBase|  1| channel 'Zau&#322;ek debili'(id:591) edited by 'Scarlet'(id:1383)
2015-08-16 05:50:53.580933|INFO    |VirtualServerBase|  1| channel 'Pustynia McKey'a'(id:592) created as sub channel of 'Zau&#322;ek debili'(id:591) by 'Scarlet'(id:1383)
2015-08-16 05:51:28.605876|INFO    |VirtualServerBase|  1| channel 'Kopalnia Scarleta'(id:593) created as sub channel of 'Zau&#322;ek debili'(id:591) by 'Scarlet'(id:1383)
2015-08-16 05:51:52.222005|INFO    |VirtualServerBase|  1| channel 'Pustynia McKeya'(id:592) edited by 'Scarlet'(id:1383)
2015-08-16 05:52:22.971176|INFO    |VirtualServerBase|  1| channel 'Kom&#243;rka Zurka'(id:594) created as sub channel of 'Zau&#322;ek debili'(id:591) by 'Scarlet'(id:1383)
2015-08-16 05:52:43.050260|INFO    |VirtualServerBase|  1| channel 'Klawiatura Kijori'ego'(id:595) created as sub channel of 'Zau&#322;ek debili'(id:591) by 'Scarlet'(id:1383)
2015-08-16 05:52:52.087509|INFO    |VirtualServerBase|  1| channel 'Pustynia McKey'a'(id:592) edited by 'Scarlet'(id:1383)
2015-08-16 05:52:57.708982|INFO    |VirtualServerBase|  1| channel 'Klawiatura Kijori'ego'(id:595) edited by 'Scarlet'(id:1383)
2015-08-16 05:53:52.463996|INFO    |VirtualServer |  1| client 'Scarlet'(id:1383) was added to channelgroup 'Normal'(id:8) by client 'Scarlet'(id:1383) in channel 'Kopalnia Scarleta'(id:593)
2015-08-16 05:53:52.465369|INFO    |VirtualServer |  1| client 'Scarlet'(id:1383) was added to channelgroup 'Normal'(id:8) by client 'Scarlet'(id:1383) in channel 'Klawiatura Kijori'ego'(id:595)
2015-08-16 05:53:52.465852|INFO    |VirtualServer |  1| client 'Scarlet'(id:1383) was added to channelgroup 'Normal'(id:8) by client 'Scarlet'(id:1383) in channel 'Kom&#243;rka Zurka'(id:594)
2015-08-16 05:53:52.466390|INFO    |VirtualServer |  1| client 'Scarlet'(id:1383) was added to channelgroup 'Normal'(id:8) by client 'Scarlet'(id:1383) in channel 'Kopalnia Scarleta'(id:593)
2015-08-16 05:53:52.467835|INFO    |VirtualServer |  1| client 'Scarlet'(id:1383) was added to channelgroup 'Normal'(id:8) by client 'Scarlet'(id:1383) in channel 'Pustynia McKey'a'(id:592)
