2016-03-01 15:32:05.986879|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-03-01 18:29:01.474646|INFO    |VirtualServer |  1| permission 'b_client_is_sticky'(id:187) was deleted by 'McKeyPL'(id:2) from client (id:1729)
2016-03-01 19:21:52.151077|INFO    |VirtualServer |  1| client (id:2491) was added to servergroup 'Zarejestrowany'(id:7) by client 'Mistyczny Scarlet'(id:1383)
2016-03-01 19:22:12.693285|INFO    |VirtualServer |  1| client (id:2492) was added to servergroup 'Zarejestrowany'(id:7) by client 'Mistyczny Scarlet'(id:1383)
2016-03-01 20:06:27.706087|INFO    |VirtualServer |  1| client (id:2484) was added to servergroup 'Zarejestrowany'(id:7) by client 'McKey'(id:2)
2016-03-01 22:32:19.283529|INFO    |VirtualServerBase|  1| channel 'Fredownia'(id:647) edited by 'McKey'(id:2)
2016-03-01 22:33:37.432309|INFO    |VirtualServerBase|  1| channel 'Gwiazda Scarleta'(id:593) edited by 'McKey'(id:2)
2016-03-01 22:33:58.292684|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:34:02.831869|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:34:11.716359|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:34:22.854349|INFO    |VirtualServerBase|  1| channel 'Fredownia'(id:647) edited by 'Magiczny Fred'(id:1787)
2016-03-01 22:34:34.403125|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:34:42.096651|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:34:54.988973|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:35:07.037302|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:35:18.936268|INFO    |VirtualServerBase|  1| channel 'Gwiazda Scarleta'(id:593) edited by 'Mistyczny Scarlet'(id:1383)
2016-03-01 22:35:23.636584|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:35:29.442811|INFO    |VirtualServerBase|  1| channel 'Gwiazda Scarleta'(id:593) edited by 'Mistyczny Scarlet'(id:1383)
2016-03-01 22:35:42.958754|INFO    |VirtualServerBase|  1| channel 'Pracownia McKeya'(id:588) edited by 'McKey'(id:2)
2016-03-01 22:36:08.783362|INFO    |VirtualServerBase|  1| channel 'Gwiazda Scarleta'(id:593) edited by 'McKey'(id:2)
2016-03-01 22:36:45.569439|INFO    |VirtualServerBase|  1| channel 'Kr&#243;lestwo REDa'(id:724) edited by 'McKey'(id:2)
2016-03-01 22:37:03.058661|INFO    |VirtualServerBase|  1| channel 'Kr&#243;lestwo REDa'(id:724) edited by 'McKey'(id:2)
2016-03-01 22:38:01.787214|INFO    |VirtualServerBase|  1| channel 'Gwiazda Scarleta'(id:593) edited by 'Mistyczny Scarlet'(id:1383)
2016-03-01 22:41:33.168837|INFO    |VirtualServerBase|  1| channel 'Gwiazda Scarleta'(id:593) edited by 'McKey'(id:2)
2016-03-01 22:50:21.151973|INFO    |VirtualServer |  1| file upload to (id:647), '/SimpleMassMove.ts3_plugin' by client 'McKey'(id:2)
2016-03-01 22:59:41.329253|INFO    |VirtualServer |  1| permission 'i_client_move_power'(id:202) with values (value:99) was added by 'McKeyPL'(id:2) to client (id:1383)
2016-03-01 22:59:42.701462|INFO    |VirtualServer |  1| permission 'i_client_needed_move_power'(id:203) with values (value:99) was added by 'McKeyPL'(id:2) to client (id:1383)
2016-03-01 23:00:18.289217|INFO    |VirtualServerBase|  1| channel 'Kr&#243;lestwo REDa'(id:724) edited by 'Mrroczny RED'(id:1729)
2016-03-01 23:00:30.399188|INFO    |VirtualServerBase|  1| channel 'Kr&#243;lestwo REDa'(id:724) edited by 'Mrroczny RED'(id:1729)
2016-03-01 23:00:50.764166|INFO    |VirtualServerBase|  1| channel 'Skiny Mattika'(id:599) deleted by 'McKeyPL'(id:2)
2016-03-01 23:18:27.533357|INFO    |VirtualServer |  1| permission 'i_client_needed_poke_power'(id:222) with values (value:99) was added by 'McKeyPL'(id:2) to client (id:2)
2016-03-01 23:33:49.510734|INFO    |VirtualServer |  1| permission 'i_client_needed_kick_from_server_power'(id:197) with values (value:100) was added by 'McKeyPL'(id:2) to client (id:1383)
2016-03-01 23:33:50.958772|INFO    |VirtualServer |  1| permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:100) was added by 'McKeyPL'(id:2) to client (id:1383)
2016-03-01 23:33:52.386659|INFO    |VirtualServer |  1| permission 'i_client_needed_ban_power'(id:201) with values (value:100) was added by 'McKeyPL'(id:2) to client (id:1383)
2016-03-01 23:33:53.200478|INFO    |VirtualServer |  1| permission 'i_client_needed_move_power'(id:203) with values (value:99) was added by 'McKeyPL'(id:2) to client (id:1383)
2016-03-02 14:50:58.664643|INFO    |VirtualServerBase|  1| channel 'Test AutoCreate'(id:759) created by 'McKeyPL'(id:2)
2016-03-02 14:51:17.451078|INFO    |VirtualServerBase|  1| channel 'Test AutoCreate'(id:759) deleted by 'McKeyPL'(id:2)
2016-03-02 16:04:15.318982|INFO    |VirtualServer |  1| client (id:2493) was added to servergroup 'Mobile'(id:64) by client 'McKeyPL'(id:2)
2016-03-02 16:04:20.118761|INFO    |VirtualServer |  1| client (id:2493) was added to servergroup 'Zarejestrowany'(id:7) by client 'McKeyPL'(id:2)
2016-03-02 17:19:48.203107|INFO    |VirtualServer |  1| file upload to (id:615), '/ISAAC AFTERBIRTH SAVE 2 III 2016 - WSZYTKO PRZESZ&#321;E NA HARD. BRAK THE LOSTA.rar' by client 'hlebek'(id:1450)
