2015-03-07 19:03:01.178664|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-03-07 19:04:11.057849|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:33125'(id:139)
2015-03-07 19:04:11.727566|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:04:21.433047|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.185:48153'(id:139)
2015-03-07 19:04:21.811901|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:07:10.163951|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:59616'(id:139)
2015-03-07 19:07:10.741763|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:10:40.811821|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:35500'(id:139)
2015-03-07 19:10:41.245842|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:14:10.612912|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:43696'(id:139)
2015-03-07 19:14:10.943680|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:17:10.628158|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:56428'(id:139)
2015-03-07 19:17:11.175956|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:20:05.757976|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:57381'(id:139)
2015-03-07 19:20:06.280659|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:23:10.463238|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:34375'(id:139)
2015-03-07 19:23:11.175582|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:26:40.997649|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:55087'(id:139)
2015-03-07 19:26:41.296824|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:30:11.245596|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:47470'(id:139)
2015-03-07 19:30:12.132673|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:33:10.828864|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:52954'(id:139)
2015-03-07 19:33:11.074006|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:36:10.467859|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:37246'(id:139)
2015-03-07 19:36:10.759224|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:39:10.533568|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:37660'(id:139)
2015-03-07 19:39:10.746136|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:42:41.016262|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:40255'(id:139)
2015-03-07 19:42:41.355526|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:46:05.505967|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:47015'(id:139)
2015-03-07 19:46:05.981705|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:49:11.173322|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:47998'(id:139)
2015-03-07 19:49:11.505612|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:52:10.415124|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:37847'(id:139)
2015-03-07 19:52:10.679731|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:55:10.531275|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:54179'(id:139)
2015-03-07 19:55:10.988120|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 19:58:40.573783|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:52187'(id:139)
2015-03-07 19:58:40.954975|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:02:10.498118|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:42853'(id:139)
2015-03-07 20:02:10.889056|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:05:10.888670|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:35516'(id:139)
2015-03-07 20:05:11.377427|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:06:52.514952|INFO    |VirtualServerBase|  1| stopped
