2016-02-12 15:21:11.136425|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-02-13 12:02:13.678838|INFO    |VirtualServer |  1| client 'Fred'(id:1787) was added to channelgroup 'Dziwka'(id:21) by client 'Scarlet'(id:1383) in channel 'Poci&#261;g KriSSa'(id:725)
2016-02-13 12:02:38.012107|INFO    |VirtualServer |  1| client 'Fred'(id:1787) was added to channelgroup 'Normal'(id:8) by client 'Scarlet'(id:1383) in channel 'Poci&#261;g KriSSa'(id:725)
2016-02-13 13:26:31.183741|INFO    |VirtualServer |  1| permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:1000) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-02-13 13:26:33.969707|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_needed_kick_from_server_power'(id:32965) with values (value:100) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-02-13 13:26:35.930484|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_needed_kick_from_server_power'(id:32965) was deleted by 'Scarlet'(id:1383) from client (id:1383)
2016-02-13 13:26:38.850558|INFO    |VirtualServer |  1| permission 'i_client_needed_kick_from_server_power'(id:197) with values (value:1000) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-02-13 13:26:41.525273|INFO    |VirtualServer |  1| permission 'i_client_kick_from_server_power'(id:196) was deleted by 'Scarlet'(id:1383) from client (id:1383)
2016-02-13 13:26:45.275358|INFO    |VirtualServer |  1| permission 'i_client_kick_from_server_power'(id:196) with values (value:1000) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-02-13 13:26:46.667514|INFO    |VirtualServer |  1| permission 'i_client_kick_from_channel_power'(id:198) with values (value:1000) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-02-13 13:27:00.433603|INFO    |VirtualServer |  1| permission 'i_client_ban_power'(id:200) with values (value:1000) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-02-13 13:27:02.963033|INFO    |VirtualServer |  1| permission 'i_client_needed_ban_power'(id:201) with values (value:1000) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-02-13 13:27:36.991850|INFO    |VirtualServer |  1| permission 'b_client_ignore_bans'(id:180) with values (value:1) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-02-13 17:15:50.874338|INFO    |VirtualServerBase|  1| channel 'Liga of legend'(id:463) edited by 'Dobry'(id:862)
2016-02-13 17:18:05.122521|INFO    |VirtualServerBase|  1| channel '11112'(id:746) created by 'Dobry'(id:862)
2016-02-13 19:18:15.407292|INFO    |VirtualServerBase|  1| channel '11112'(id:746) deleted by 'server'(id:0)
2016-02-13 19:24:18.209099|INFO    |VirtualServer |  1| client (id:2439) was added to servergroup 'Zarejestrowany'(id:7) by client 'MrCore'(id:2275)
2016-02-13 19:25:46.591016|INFO    |VirtualServerBase|  1| channel 'Unturned'(id:747) created as sub channel of '[cspacer5]IP: surviteam.mine.bz'(id:713) by 'MrCore'(id:2275)
