2015-05-22 07:54:11.785165|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-05-22 07:54:30.159356|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.185:39660'(id:139)
2015-05-22 07:54:30.413110|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-05-22 07:55:07.914443|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:58854'(id:139)
2015-05-22 07:55:08.320577|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-05-22 07:57:07.242605|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:53092'(id:139)
2015-05-22 07:57:07.556430|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-05-22 07:59:07.540539|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:39828'(id:139)
2015-05-22 07:59:07.868083|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-05-22 08:01:13.150295|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:33504'(id:139)
2015-05-22 08:01:14.700330|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-05-22 08:03:07.251593|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:40305'(id:139)
2015-05-22 08:03:07.568491|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-05-22 08:05:07.943495|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:49449'(id:139)
2015-05-22 08:05:08.401658|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-05-22 08:07:12.807440|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:35076'(id:139)
2015-05-22 08:07:13.112658|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-05-22 08:09:07.908416|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:34642'(id:139)
2015-05-22 08:09:08.261908|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
