2015-03-07 20:07:00.869028|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-03-07 20:08:11.016149|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:59679'(id:139)
2015-03-07 20:08:11.365893|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:09:58.720133|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.186:49816'(id:139)
2015-03-07 20:09:59.011259|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:11:10.699785|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:60484'(id:139)
2015-03-07 20:11:10.965119|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:14:40.657145|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:44813'(id:139)
2015-03-07 20:14:41.057229|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:18:11.530572|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:40670'(id:139)
2015-03-07 20:18:12.014217|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:21:10.195035|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:55199'(id:139)
2015-03-07 20:21:10.594284|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:23:11.559380|INFO    |VirtualServer |  1| query client connected 'serveradmin from 78.10.250.92:13805'(id:1)
2015-03-07 20:23:23.464266|INFO    |VirtualServerBase|  1| query client disconnected 'serveradmin from 78.10.250.92:13805'(id:1) reason 'reasonmsg=connection lost'
2015-03-07 20:23:48.698411|INFO    |VirtualServer |  1| query client connected 'serveradmin from 78.10.250.92:13815'(id:1)
2015-03-07 20:23:52.976543|INFO    |VirtualServerBase|  1| query client disconnected 'serveradmin from 78.10.250.92:13815'(id:1) reason 'reasonmsg=connection lost'
2015-03-07 20:24:10.429558|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:47709'(id:139)
2015-03-07 20:24:10.737005|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:27:10.316343|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:44875'(id:139)
2015-03-07 20:27:10.663835|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:30:41.688187|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:43740'(id:139)
2015-03-07 20:30:42.084124|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:34:11.036791|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:48363'(id:139)
2015-03-07 20:34:11.679163|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:37:10.839925|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:33025'(id:139)
2015-03-07 20:37:11.142020|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:40:10.707860|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:36471'(id:139)
2015-03-07 20:40:11.129370|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:43:10.691419|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:47337'(id:139)
2015-03-07 20:43:11.097019|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:46:11.092544|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:42462'(id:139)
2015-03-07 20:46:11.421686|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:49:11.107377|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:33610'(id:139)
2015-03-07 20:49:11.569785|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:52:10.410726|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:49906'(id:139)
2015-03-07 20:52:10.774809|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:55:10.947227|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:54992'(id:139)
2015-03-07 20:55:11.448957|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 20:58:41.184552|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:56905'(id:139)
2015-03-07 20:58:41.874998|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:02:10.539950|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:35046'(id:139)
2015-03-07 21:02:10.950459|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:05:11.724500|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:59970'(id:139)
2015-03-07 21:05:13.329137|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:08:10.775416|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:34799'(id:139)
2015-03-07 21:08:11.274182|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:11:10.547404|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:48451'(id:139)
2015-03-07 21:11:11.046726|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:14:11.601665|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:45393'(id:139)
2015-03-07 21:14:12.114316|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:17:11.132690|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:51596'(id:139)
2015-03-07 21:17:11.485108|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:19:15.033802|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.186:36168'(id:139)
2015-03-07 21:19:15.456304|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:20:11.326235|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:53423'(id:139)
2015-03-07 21:20:12.187416|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:23:11.204241|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:32948'(id:139)
2015-03-07 21:23:11.660134|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:26:10.858275|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:56929'(id:139)
2015-03-07 21:26:11.291232|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:29:10.478099|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:51573'(id:139)
2015-03-07 21:29:10.869025|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:32:10.732033|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:36606'(id:139)
2015-03-07 21:32:11.196720|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:35:41.158046|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:59523'(id:139)
2015-03-07 21:35:41.581090|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:38:40.794104|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:33775'(id:139)
2015-03-07 21:38:41.316140|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:42:05.896454|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:54476'(id:139)
2015-03-07 21:42:06.526495|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:45:11.723834|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:54259'(id:139)
2015-03-07 21:45:12.393177|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:48:11.292421|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:59650'(id:139)
2015-03-07 21:48:11.822538|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:51:10.963858|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:35542'(id:139)
2015-03-07 21:51:11.371412|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:54:10.506597|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:34655'(id:139)
2015-03-07 21:54:10.774646|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-03-07 21:57:10.545168|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:38050'(id:139)
