2014-10-24 20:42:09.705768|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2014-10-27 19:11:48.110512|INFO    |VirtualServer |  1| client 'Velkath'(id:67) was added to channelgroup 'Channel Admin'(id:5) by client '!&#960;cKe&#165;&#254;l'(id:2) in channel 'ProjecBronies'(id:61)
2014-10-27 21:47:22.467719|INFO    |VirtualServer |  1| client '!&#960;cKe&#165;&#254;l'(id:2) was added to channelgroup 'Guest'(id:8) by client '!&#960;cKe&#165;&#254;l'(id:2) in channel 'Flutter Craft 5 Winter Edition'(id:65)
2014-10-27 21:48:54.465901|INFO    |VirtualServer |  1| permission 'i_channel_needed_join_power'(id:137) with values (value:50) was added by '!&#960;cKe&#165;&#254;l'(id:2) for client (id:67) and channel 'Verardowe Schronienie'(id:64)
2014-10-27 21:48:57.234191|INFO    |VirtualServer |  1| permission 'i_channel_join_power'(id:136) with values (value:75) was added by '!&#960;cKe&#165;&#254;l'(id:2) for client (id:67) and channel 'Verardowe Schronienie'(id:64)
2014-10-30 19:23:29.194643|INFO    |VirtualServer |  1| client 'Rexio'(id:66) was added to channelgroup 'Channel Admin'(id:5) by client '!&#960;cKe&#165;&#254;l'(id:2) in channel 'White Eagles Clan'(id:66)
2014-11-01 17:05:19.470239|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-450503062) was added by '!&#960;cKe&#165;&#254;l'(id:2) to client (id:70)
2014-11-01 17:23:27.827784|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-450503062) was added by '!&#960;cKe&#165;&#254;l'(id:2) to client (id:71)
2014-11-16 00:11:44.870188|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'Server Admin'(id:6) by client 'mcK'(id:2)
2014-11-16 01:15:06.487898|INFO    |VirtualServer |  1| client 'Scarletto'(id:81) was added to channelgroup 'Channel Admin'(id:5) by client 'mcK'(id:2) in channel '[cspacer0G]Inne Gry'(id:10)
2014-11-16 01:15:09.638064|INFO    |VirtualServer |  1| client 'Scarletto'(id:81) was added to channelgroup 'Guest'(id:8) by client 'mcK'(id:2) in channel '[cspacer0G]Inne Gry'(id:10)
2014-11-16 01:15:11.995177|INFO    |VirtualServer |  1| client 'Scarletto'(id:81) was added to channelgroup 'Voice'(id:7) by client 'mcK'(id:2) in channel '[cspacer0G]Inne Gry'(id:10)
2014-11-16 01:15:24.176240|INFO    |VirtualServer |  1| client 'Scarletto'(id:81) was added to channelgroup 'Voice'(id:7) by client 'mcK'(id:2) in channel '[cspacer0I] Kana&#322;y lubianych firm'(id:43)
2014-11-16 22:01:41.403092|INFO    |VirtualServer |  1| client (id:82) was added to servergroup 'McKey'(id:9) by client '!&#960;cKe&#165;&#254;l'(id:2)
2014-11-16 22:20:27.250299|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Scarletto'(id:81) for client (id:82) and channel 'mobi'(id:52)
