2014-11-19 18:45:34.036612|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2014-11-22 11:32:06.111356|INFO    |VirtualServer |  1| client 'FrendzeL'(id:75) was added to channelgroup 'Voice'(id:7) by client 'Scarletto'(id:81) in channel 'GO'(id:23)
2014-11-22 11:32:11.653361|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'Normal'(id:7) by client 'Scarletto'(id:81)
2014-11-22 11:32:28.069303|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'McKey'(id:9) by client 'Scarletto'(id:81)
2014-11-22 11:32:29.187803|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'McKey'(id:9) by client 'Scarletto'(id:81)
2014-11-22 11:32:29.830334|INFO    |VirtualServer |  1| client (id:81) was added to servergroup 'McKey'(id:9) by client 'Scarletto'(id:81)
2014-11-22 11:32:31.929214|INFO    |VirtualServer |  1| client 'Scarletto'(id:81) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'GO'(id:23)
2014-11-22 11:32:33.856167|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'McKey'(id:9) by client 'Scarletto'(id:81)
2014-11-22 11:32:48.389603|INFO    |VirtualServer |  1| client 'Scarletto'(id:81) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'mobi'(id:52)
2014-11-22 11:32:59.536670|INFO    |VirtualServer |  1| client 'Scarletto'(id:81) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'Diablo'(id:36)
2014-11-22 11:33:21.579926|INFO    |VirtualServer |  1| client 'FrendzeL'(id:75) was added to channelgroup 'Guest'(id:8) by client 'Scarletto'(id:81) in channel 'GO'(id:23)
2014-11-22 19:04:06.326801|INFO    |VirtualServer |  1| client (id:63) was added to servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-22 19:04:08.393941|INFO    |VirtualServer |  1| client 'Kurenai'(id:63) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'Osu!'(id:11)
2014-11-22 19:17:26.056657|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'League of Legends'(id:13)
2014-11-22 19:17:37.336581|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Voice'(id:7) by client 'Scarletto'(id:81) in channel 'Team 1 - Down'(id:48)
2014-11-22 19:17:37.967159|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'League of Legends'(id:13)
2014-11-22 19:17:46.906996|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'League of Legends'(id:13)
2014-11-24 15:41:49.547129|INFO    |VirtualServer |  1| client 'FrendzeL'(id:75) was added to channelgroup 'Operator'(id:6) by client 'Scarletto'(id:81) in channel 'Osu!'(id:11)
2014-11-24 15:41:52.434641|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'Prenium'(id:12) by client 'Scarletto'(id:81)
2014-11-24 15:41:53.545253|INFO    |VirtualServer |  1| client (id:75) was removed from servergroup 'Normal'(id:7) by client 'Scarletto'(id:81)
2014-11-24 15:41:54.090546|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'Normal'(id:7) by client 'Scarletto'(id:81)
2014-11-24 15:41:54.602107|INFO    |VirtualServer |  1| client (id:75) was removed from servergroup 'Normal'(id:7) by client 'Scarletto'(id:81)
2014-11-24 15:42:15.129521|INFO    |VirtualServer |  1| client 'FrendzeL'(id:75) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'Osu!'(id:11)
2014-11-24 15:42:20.156215|INFO    |VirtualServer |  1| client 'FrendzeL'(id:75) was added to channelgroup 'Operator'(id:6) by client 'Scarletto'(id:81) in channel 'Osu!'(id:11)
2014-11-24 15:42:22.694127|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'McKey'(id:9) by client 'Scarletto'(id:81)
2014-11-24 15:42:23.303296|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-24 15:42:24.493414|INFO    |VirtualServer |  1| client (id:75) was removed from servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-24 15:42:29.906567|INFO    |VirtualServer |  1| client (id:75) was removed from servergroup 'McKey'(id:9) by client 'Scarletto'(id:81)
2014-11-24 15:42:32.533283|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-24 15:42:33.479727|INFO    |VirtualServer |  1| client (id:75) was removed from servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-24 15:42:34.028714|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-24 15:42:34.372945|INFO    |VirtualServer |  1| client (id:75) was removed from servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-24 15:42:34.692752|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-24 15:42:35.250631|INFO    |VirtualServer |  1| client (id:75) was removed from servergroup 'Server Admin'(id:6) by client 'Scarletto'(id:81)
2014-11-24 15:42:58.415737|INFO    |VirtualServer |  1| client (id:75) was removed from servergroup 'Prenium'(id:12) by client 'Scarletto'(id:81)
2014-11-24 15:43:04.734873|INFO    |VirtualServer |  1| client (id:75) was added to servergroup 'Prenium'(id:12) by client 'Scarletto'(id:81)
2014-11-24 15:43:13.348270|INFO    |VirtualServer |  1| client 'FrendzeL'(id:75) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarletto'(id:81) in channel 'Osu!'(id:11)
2014-11-25 22:31:54.695141|INFO    |VirtualServerBase|  1| stopped
