2014-08-18 10:40:13.746918|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2014-08-18 10:47:12.913549|INFO    |VirtualServer |  1| client (id:22) was added to servergroup 'Radiowiec'(id:13) by client '&#960;cKe&#165;&#254;l'(id:2)
2014-08-18 10:55:16.972607|INFO    |VirtualServer |  1| permission 'i_client_talk_power'(id:219) with values (value:99999) was added by '&#960;cKe&#165;&#254;l'(id:2) for client (id:22) and channel 'RadioYAY'(id:39)
2014-08-18 10:55:19.398259|INFO    |VirtualServer |  1| permission 'i_client_needed_talk_power'(id:220) with values (value:75) was added by '&#960;cKe&#165;&#254;l'(id:2) for client (id:22) and channel 'RadioYAY'(id:39)
2014-08-18 10:55:29.776636|INFO    |VirtualServer |  1| permission 'i_client_talk_power'(id:219) with values (value:99999) was added by '&#960;cKe&#165;&#254;l'(id:2) for client (id:25) and channel 'AFK'(id:38)
2014-08-18 10:55:31.308129|INFO    |VirtualServer |  1| permission 'i_client_needed_talk_power'(id:220) with values (value:75) was added by '&#960;cKe&#165;&#254;l'(id:2) for client (id:25) and channel 'AFK'(id:38)
2014-08-18 11:56:34.085106|INFO    |VirtualServer |  1| client (id:25) was added to servergroup 'McKey'(id:9) by client '&#960;cKe&#165;&#254;l'(id:2)
2014-08-18 11:57:46.284357|INFO    |VirtualServer |  1| permission 'i_client_needed_move_power'(id:203) with values (value:999999999) was added by '&#960;cKe&#165;&#254;l'(id:2) to client (id:25)
2014-08-18 11:57:49.005402|INFO    |VirtualServer |  1| client (id:6) was added to servergroup 'McKey'(id:9) by client 'Kurenai-&#32005;-&#12497;&#12488;&#12522;&#12483;&#12463;'(id:6)
2014-08-18 11:58:02.808801|INFO    |VirtualServer |  1| client (id:6) was removed from servergroup 'McKey'(id:9) by client 'Kurenai-&#32005;-&#12497;&#12488;&#12522;&#12483;&#12463;'(id:6)
2014-08-18 11:58:16.206617|INFO    |VirtualServer |  1| permission 'i_client_move_power'(id:202) with values (value:999999999) was added by '&#960;cKe&#165;&#254;l'(id:2) to client (id:2)
2014-08-18 11:58:40.933647|INFO    |VirtualServer |  1| client (id:6) was added to servergroup 'McKey'(id:9) by client 'Kurenai-&#32005;-&#12497;&#12488;&#12522;&#12483;&#12463;'(id:6)
2014-08-18 11:58:58.047299|INFO    |VirtualServer |  1| client (id:25) was removed from servergroup 'McKey'(id:9) by client '&#960;cKe&#165;&#254;l'(id:2)
2014-08-18 11:59:02.873572|INFO    |VirtualServer |  1| client (id:6) was removed from servergroup 'McKey'(id:9) by client '&#960;cKe&#165;&#254;l'(id:2)
2014-08-18 18:40:42.685209|INFO    |VirtualServer |  1| permission 'i_channel_join_power'(id:136) with values (value:9999999) was added by '&#960;cKe&#165;&#254;l'(id:2) to client (id:5)
2014-08-18 18:41:22.556965|INFO    |VirtualServer |  1| permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:99999999) was added by '&#960;cKe&#165;&#254;l'(id:2) to client (id:25)
2014-08-18 18:41:33.572453|INFO    |VirtualServer |  1| client 'Defalt'(id:8) was added to channelgroup 'Operator'(id:6) by client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) in channel 'Team 1'(id:48)
2014-08-18 18:42:06.305357|INFO    |VirtualServer |  1| permission 'i_channel_join_power'(id:136) with values (value:0) was added by '&#960;cKe&#165;&#254;l'(id:2) to client (id:5)
2014-08-18 18:42:12.279612|INFO    |VirtualServer |  1| permission 'i_channel_join_power'(id:136) was deleted by '&#960;cKe&#165;&#254;l'(id:2) from client (id:5)
2014-08-18 21:51:42.760631|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Kurenai-&#32005;-&#12497;&#12488;&#12522;&#12483;&#12463;'(id:6) for client (id:6) and channel 'Domowy'(id:1)
2014-08-18 21:51:46.517398|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Kurenai-&#32005;-&#12497;&#12488;&#12522;&#12483;&#12463;'(id:6) for client (id:27) and channel 'Domowy'(id:1)
2014-08-18 21:51:51.499129|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'Kurenai-&#32005;-&#12497;&#12488;&#12522;&#12483;&#12463;'(id:6) for client (id:27) and channel 'Domowy'(id:1)
2014-08-19 10:38:40.103906|INFO    |VirtualServer |  1| permission 'i_client_needed_move_power'(id:203) with values (value:9999999, negated:0, skipchannel:0) was added by '!&#960;cKe&#165;&#254;l'(id:2) to servergroup 'McKey'(id:9)
2014-08-19 10:38:42.775428|INFO    |VirtualServer |  1| permission 'i_client_move_power'(id:202) with values (value:99999999, negated:0, skipchannel:0) was added by '!&#960;cKe&#165;&#254;l'(id:2) to servergroup 'McKey'(id:9)
2014-08-19 10:42:03.916241|INFO    |VirtualServer |  1| permission 'i_channel_join_power'(id:136) was deleted by '!&#960;cKe&#165;&#254;l'(id:2) for client (id:6) and channel '[cspacer0]'(id:28)
2014-08-19 10:42:04.782076|INFO    |VirtualServer |  1| permission 'i_channel_needed_join_power'(id:137) was deleted by '!&#960;cKe&#165;&#254;l'(id:2) for client (id:6) and channel '[cspacer0]'(id:28)
2014-08-20 09:34:12.326903|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:108130007) was added by '!&#960;cKe&#165;&#254;l'(id:2) to client (id:14)
2014-08-20 09:34:47.599706|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-345292048) was added by '!&#960;cKe&#165;&#254;l'(id:2) to client (id:14)
2014-08-20 12:35:51.663102|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by '!&#960;cKe&#165;&#254;l'(id:2) for client (id:6) and channel 'Domowy'(id:1)
2014-08-21 12:03:27.761490|INFO    |VirtualServer |  1| permission 'i_channel_needed_join_power'(id:137) with values (value:2) was added by '!&#960;cKe&#165;&#254;l'(id:2) to client (id:6)
2014-08-21 12:04:09.121181|INFO    |VirtualServer |  1| permission 'i_channel_needed_join_power'(id:137) was deleted by '!&#960;cKe&#165;&#254;l'(id:2) from client (id:6)
2014-08-21 12:05:08.159906|INFO    |VirtualServer |  1| client (id:4) was removed from servergroup 'Server Admin'(id:6) by client 'Kurenai-&#32005;-&#12497;&#12488;&#12522;&#12483;&#12463;'(id:6)
2014-08-21 12:05:14.052802|INFO    |VirtualServer |  1| client (id:6) was removed from servergroup 'Server Admin'(id:6) by client 'Kurenai-&#32005;-&#12497;&#12488;&#12522;&#12483;&#12463;'(id:6)
2014-08-21 12:06:23.647391|INFO    |VirtualServer |  1| client (id:6) was added to servergroup 'Server Admin'(id:6) by client '!&#960;cKe&#165;&#254;l'(id:2)
2014-08-21 12:38:51.960792|INFO    |VirtualServer |  1| client (id:12) was added to servergroup 'McKey'(id:9) by client '!&#960;cKe&#165;&#254;l'(id:2)
2014-08-22 12:12:45.485487|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-353519863) was added by '!&#960;cKe&#165;&#254;l'(id:2) to client (id:7)
2014-08-23 11:05:27.049424|INFO    |VirtualServerBase|  1| stopped
