2015-02-17 11:16:14.737314|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-02-17 11:24:11.070204|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:32891'(id:139)
2015-02-17 11:24:11.348150|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-17 11:27:10.222892|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:56645'(id:139)
2015-02-17 11:27:10.519373|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-17 11:30:10.297658|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:57742'(id:139)
2015-02-17 11:30:10.534983|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-17 11:33:10.457537|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:33904'(id:139)
2015-02-17 11:33:10.642720|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-17 11:36:10.931776|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:45581'(id:139)
2015-02-17 11:36:11.259173|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-17 11:39:10.510260|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:42479'(id:139)
2015-02-17 11:39:10.778080|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-17 11:42:10.486231|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:60474'(id:139)
2015-02-17 11:42:10.874998|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-17 11:45:10.641503|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:42225'(id:139)
