2016-03-01 15:32:01.862110|INFO    |ServerLibPriv |   | TeamSpeak 3 Server 3.0.11.2 (2014-12-15 14:43:52)
2016-03-01 15:32:01.876995|INFO    |ServerLibPriv |   | SystemInformation: Linux 2.6.32-042stab111.12 #1 SMP Thu Sep 17 11:38:20 MSK 2015 x86_64 Binary: 64bit
2016-03-01 15:32:01.915453|INFO    |DatabaseQuery |   | dbPlugin name:    SQLite3 plugin, Version 2, (c)TeamSpeak Systems GmbH
2016-03-01 15:32:01.923436|INFO    |DatabaseQuery |   | dbPlugin version: 3.6.21
2016-03-01 15:32:01.966417|INFO    |DatabaseQuery |   | checking database integrity (may take a while)
2016-03-01 15:32:02.608299|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-03-01 15:32:02.608417|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-03-01 15:32:02.831820|INFO    |Accounting    |   | Licensing Information
2016-03-01 15:32:02.831931|INFO    |Accounting    |   | type              : Non-profit
2016-03-01 15:32:02.832115|INFO    |Accounting    |   | starting date     : Mon Dec 24 00:00:00 2012
2016-03-01 15:32:02.832170|INFO    |Accounting    |   | ending date       : Sat Jun 29 00:00:00 2013
2016-03-01 15:32:02.832206|INFO    |Accounting    |   | max virtualservers: 10
2016-03-01 15:32:02.832239|INFO    |Accounting    |   | max slots         : 512
2016-03-01 15:32:05.633193|INFO    |              |   | Puzzle precompute time: 2741
2016-03-01 15:32:05.643513|INFO    |FileManager   |   | listening on 0.0.0.0:30033
2016-03-01 15:32:05.988313|INFO    |CIDRManager   |   | updated query_ip_whitelist ips: 127.0.0.1, 
2016-03-01 15:32:05.989473|INFO    |Query         |   | listening on 0.0.0.0:10011
2016-03-01 15:32:06.058219|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-03-01 15:32:06.058327|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-03-01 16:35:55.448110|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-03-01 16:35:55.460386|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-03-01 17:39:57.745380|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-03-01 17:39:57.745560|ERROR   |              |   | Unable to connect to primary address, trying secondary
