2015-01-02 22:57:03.675242|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-01-05 16:20:44.627912|INFO    |VirtualServer |  1| client 'Kurenai'(id:63) was added to channelgroup 'Operator'(id:6) by client 'FrendzeL'(id:75) in channel 'Internety'(id:107)
2015-01-05 17:23:18.093546|INFO    |VirtualServer |  1| client 'FresherPL'(id:56) was added to channelgroup 'Voice'(id:7) by client 'FrendzeL'(id:75) in channel 'Internety'(id:107)
2015-01-05 17:44:36.687309|INFO    |VirtualServer |  1| client '&#3900; &#12388; &#9685;_&#9685; &#3901;&#12388; Jeffy &#3900; &#12388; &#9685;_&#9685; &#3901;&#12388;'(id:102) was added to channelgroup 'Channel Admin'(id:5) by client 'McKeyPL'(id:2) in channel 'White Eagles Clan'(id:66)
2015-01-05 20:21:07.523028|INFO    |VirtualServer |  1| client (id:101) was added to servergroup 'Lol-Player'(id:15) by client 'Kurenai'(id:63)
2015-01-05 20:22:48.280946|INFO    |VirtualServer |  1| servergroup 'Bioware55'(id:16) was renamed to 'Scarlet' by 'McKeyPL'(id:2)
2015-01-05 20:27:57.035577|INFO    |VirtualServer |  1| permission 'i_client_needed_kick_from_server_power'(id:197) with values (value:99) was added by 'McKeyPL'(id:2) to client (id:63)
2015-01-05 20:28:00.681324|INFO    |VirtualServer |  1| permission 'i_client_kick_from_server_power'(id:196) with values (value:80) was added by 'McKeyPL'(id:2) to client (id:63)
2015-01-05 20:29:05.440016|INFO    |VirtualServer |  1| permission 'i_client_needed_move_power'(id:203) with values (value:10) was added by 'McKeyPL'(id:2) to client (id:63)
2015-01-05 20:29:05.560149|INFO    |VirtualServer |  1| permission 'i_client_needed_move_power'(id:203) with values (value:10) was added by 'McKeyPL'(id:2) to client (id:63)
2015-01-05 20:29:07.411359|INFO    |VirtualServer |  1| permission 'i_client_needed_move_power'(id:203) with values (value:99) was added by 'McKeyPL'(id:2) to client (id:63)
2015-01-05 20:29:19.822743|INFO    |VirtualServer |  1| permission 'i_client_kick_from_channel_power'(id:198) with values (value:99) was added by 'McKeyPL'(id:2) to client (id:63)
2015-01-05 20:29:21.340214|INFO    |VirtualServer |  1| permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:99) was added by 'McKeyPL'(id:2) to client (id:63)
2015-01-05 20:50:25.682286|INFO    |VirtualServer |  1| client (id:63) was added to servergroup 'McKey'(id:9) by client 'Kurenai'(id:63)
2015-01-05 20:50:31.292142|INFO    |VirtualServer |  1| permission 'b_icon_manage'(id:144) with values (value:1) was added by 'McKeyPL'(id:2) to client (id:63)
2015-01-05 20:50:37.538086|INFO    |VirtualServer |  1| client (id:63) was removed from servergroup 'McKey'(id:9) by client 'McKeyPL'(id:2)
2015-01-05 21:06:14.371055|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:581053405) was added by 'Kurenai'(id:63) to channel 'HL3 Confirmed'(id:1)
2015-01-05 21:09:27.868872|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-1227412950) was added by 'McKeyPL'(id:2) to channel 'Administracja'(id:136)
2015-01-05 21:11:58.420824|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:1730836226) was added by 'Kurenai'(id:63) to channel 'Moderacja'(id:137)
2015-01-05 21:12:14.102049|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-439868900) was added by 'McKeyPL'(id:2) to channel 'Pro&#347;by / Skargi'(id:138)
2015-01-05 21:12:40.288356|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:1944607128, negated:0, skipchannel:0) was added by 'Kurenai'(id:63) to servergroup 'Random'(id:8)
2015-01-05 21:12:49.418371|INFO    |VirtualServer |  1| permission 'i_channel_delete_power'(id:129) with values (value:60, negated:0, skipchannel:0) was added by 'Kurenai'(id:63) to servergroup 'Random'(id:8)
2015-01-05 21:13:26.|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) was deleted by 'Kurenai'(id:63) from servergroup 'Normal'(id:7)
2015-01-05 21:13:31.945515|INFO    |VirtualServer |  1| permission 'i_channel_delete_power'(id:129) with values (value:60, negated:0, skipchannel:0) was added by 'Kurenai'(id:63) to servergroup 'Normal'(id:7)
2015-01-05 21:14:46.919666|INFO    |VirtualServer |  1| client (id:12) was removed from servergroup 'McKey'(id:9) by client 'McKeyPL'(id:2)
2015-01-05 21:14:48.568500|INFO    |VirtualServer |  1| client (id:6) was removed from servergroup 'Server Admin'(id:6) by client 'Kurenai'(id:63)
2015-01-05 21:14:49.631491|INFO    |VirtualServer |  1| client (id:39) was removed from servergroup 'McKey'(id:9) by client 'McKeyPL'(id:2)
2015-01-05 21:14:50.658790|INFO    |VirtualServer |  1| client (id:81) was removed from servergroup 'Server Admin'(id:6) by client 'Kurenai'(id:63)
2015-01-05 21:14:51.543366|INFO    |VirtualServer |  1| client (id:40) was removed from servergroup 'McKey'(id:9) by client 'McKeyPL'(id:2)
