2015-02-14 09:40:19.656530|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-02-14 13:10:10.694843|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-14 13:11:26.239798|INFO    |VirtualServer |  1| client 'Scarlet'(id:253) was added to channelgroup 'Guest'(id:8) by client 'Scarlet'(id:253) in channel 'ARAM'(id:360)
2015-02-14 13:13:10.817606|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:59074'(id:139)
2015-02-14 13:13:11.000259|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-14 13:14:56.137870|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.185:33325'(id:139)
2015-02-14 13:14:56.326487|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-14 13:16:10.960134|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:38953'(id:139)
2015-02-14 13:16:11.139719|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-14 13:19:10.864822|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:36502'(id:139)
2015-02-14 13:19:11.245287|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-14 13:19:33.247280|INFO    |VirtualServer |  1| channelgroup 'Drewno V'(id:10) was added by 'Scarlet'(id:253)
2015-02-14 13:22:11.396621|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:47844'(id:139)
2015-02-14 13:22:11.709089|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-02-14 13:22:49.611436|INFO    |VirtualServer |  1| client (id:253) was added to servergroup 'McKey'(id:9) by client 'McKeyPL'(id:2)
2015-02-14 13:23:43.436398|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:142) with values (value:-1642155599) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
2015-02-14 13:23:50.650632|INFO    |VirtualServer |  1| permission 'i_group_auto_update_type'(id:146) with values (value:40) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
2015-02-14 13:23:50.651079|INFO    |VirtualServer |  1| permission 'b_group_is_permanent'(id:145) with values (value:1) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
2015-02-14 13:23:50.651887|INFO    |VirtualServer |  1| permission 'i_group_needed_member_remove_power'(id:166) with values (value:50) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
2015-02-14 13:23:50.652645|INFO    |VirtualServer |  1| permission 'i_group_needed_member_add_power'(id:164) with values (value:50) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
2015-02-14 13:23:50.656329|INFO    |VirtualServer |  1| permission 'i_client_talk_power'(id:219) with values (value:60) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
2015-02-14 13:23:50.656821|INFO    |VirtualServer |  1| permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:50) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
2015-02-14 13:23:50.657249|INFO    |VirtualServer |  1| permission 'i_group_member_add_power'(id:163) with values (value:50) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
2015-02-14 13:23:50.657646|INFO    |VirtualServer |  1| permission 'i_group_member_remove_power'(id:165) with values (value:50) was added by 'Scarlet'(id:253) to channelgroup 'Drewno V'(id:10)
