2015-08-13 23:17:02.269772|INFO    |ServerLibPriv |   | TeamSpeak 3 Server 3.0.11.2 (2014-12-15 14:43:52)
2015-08-13 23:17:02.285682|INFO    |ServerLibPriv |   | SystemInformation: Linux 2.6.32-042stab108.8 #1 SMP Wed Jul 22 17:23:23 MSK 2015 x86_64 Binary: 64bit
2015-08-13 23:17:02.370378|INFO    |DatabaseQuery |   | dbPlugin name:    SQLite3 plugin, Version 2, (c)TeamSpeak Systems GmbH
2015-08-13 23:17:02.394825|INFO    |DatabaseQuery |   | dbPlugin version: 3.6.21
2015-08-13 23:17:02.424002|INFO    |DatabaseQuery |   | checking database integrity (may take a while)
2015-08-13 23:17:02.846473|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-13 23:17:02.846567|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-13 23:17:03.094449|INFO    |Accounting    |   | Licensing Information
2015-08-13 23:17:03.094542|INFO    |Accounting    |   | type              : Non-profit
2015-08-13 23:17:03.094617|INFO    |Accounting    |   | starting date     : Mon Dec 24 00:00:00 2012
2015-08-13 23:17:03.094668|INFO    |Accounting    |   | ending date       : Sat Jun 29 00:00:00 2013
2015-08-13 23:17:03.094715|INFO    |Accounting    |   | max virtualservers: 10
2015-08-13 23:17:03.094760|INFO    |Accounting    |   | max slots         : 512
2015-08-13 23:17:06.602283|INFO    |              |   | Puzzle precompute time: 3454
2015-08-13 23:17:06.604326|INFO    |FileManager   |   | listening on 0.0.0.0:30033
2015-08-13 23:17:07.131086|INFO    |CIDRManager   |   | updated query_ip_whitelist ips: 127.0.0.1, 
2015-08-13 23:17:07.131978|INFO    |Query         |   | listening on 0.0.0.0:10011
2015-08-13 23:17:07.214695|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-13 23:17:07.214787|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 00:17:08.227164|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 00:17:08.227261|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 01:17:12.803498|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 01:17:12.803589|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 02:17:17.495458|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 02:17:17.495564|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 03:17:22.552784|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 03:17:22.552870|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 04:17:26.892965|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 04:17:26.893052|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 05:17:31.904489|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 05:17:31.904597|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 06:17:36.406263|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 06:17:36.406356|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 07:17:40.749750|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 07:17:40.749865|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 08:17:44.883583|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 08:17:44.883670|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 09:17:49.467573|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 09:17:49.467662|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 10:17:55.615400|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 10:17:55.615502|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 11:18:01.087507|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 11:18:01.087600|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 12:18:06.364151|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 12:18:06.364263|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 13:18:11.094601|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 13:18:11.094708|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 14:18:15.738284|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 14:18:15.738381|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 15:18:20.728872|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 15:18:20.750489|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 16:18:25.927042|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 16:18:25.927146|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 17:18:30.570198|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 17:18:30.570295|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 18:18:35.882874|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 18:18:35.882971|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 19:18:41.085480|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 19:18:41.085607|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 20:18:46.236980|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 20:18:46.237088|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 21:18:50.984539|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 21:18:50.984630|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 22:18:56.008245|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 22:18:56.008348|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-14 23:19:00.924284|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-14 23:19:00.924375|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 00:19:06.351659|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 00:19:06.351765|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 01:19:11.164737|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 01:19:11.164859|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 02:19:16.003590|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 02:19:16.003689|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 03:19:20.500665|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 03:19:20.500773|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 04:19:25.487205|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 04:19:25.487300|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 05:19:30.191264|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 05:19:30.191363|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 06:19:35.368102|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 06:19:35.368211|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 07:19:39.791906|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 07:19:39.792012|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 08:19:44.988903|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 08:19:44.989007|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 09:19:50.034528|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 09:19:50.035373|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 10:19:55.204914|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 10:19:55.205010|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 11:20:00.008223|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 11:20:00.008323|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 12:20:05.080801|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-08-15 12:20:05.080908|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-08-15 13:20:10.093682|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
