2015-04-03 19:56:53.948614|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-04-03 19:59:10.878965|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:59556'(id:139)
2015-04-03 19:59:11.236674|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:02:06.307707|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:51197'(id:139)
2015-04-03 20:02:06.738661|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:05:35.942566|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:46472'(id:139)
2015-04-03 20:05:36.263180|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:08:40.706792|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:44427'(id:139)
2015-04-03 20:08:41.089344|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:11:41.322166|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:46596'(id:139)
2015-04-03 20:11:41.725400|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:15:10.593899|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:33575'(id:139)
2015-04-03 20:15:11.375505|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:18:10.460943|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:34746'(id:139)
2015-04-03 20:18:10.753826|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:21:10.569291|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:59809'(id:139)
2015-04-03 20:21:11.054607|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:24:10.775041|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:53233'(id:139)
2015-04-03 20:24:11.160981|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:27:11.085701|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:46066'(id:139)
2015-04-03 20:27:11.374374|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:30:11.075121|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:41568'(id:139)
2015-04-03 20:30:11.449064|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:33:11.238595|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:48549'(id:139)
2015-04-03 20:33:11.651973|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:36:11.274111|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:60766'(id:139)
2015-04-03 20:36:11.644549|INFO    |VirtualServerBase|  1| query client disconnected 'GameTracker'(id:139) reason 'reasonmsg=connection lost'
2015-04-03 20:39:10.531169|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.149:42070'(id:139)
