2014-11-26 20:31:21.756151|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2014-11-29 15:35:10.072839|INFO    |VirtualServer |  1| client 'Kurenai'(id:63) was added to channelgroup 'Operator'(id:6) by client 'Kijori Mateusz'(id:5) in channel 'Team 1 - Down'(id:48)
2014-11-29 15:35:15.145715|INFO    |VirtualServer |  1| client 'FrendzeL'(id:75) was added to channelgroup 'Voice'(id:7) by client 'Kijori Mateusz'(id:5) in channel 'Team 1 - Down'(id:48)
2014-11-29 18:00:06.436776|INFO    |VirtualServer |  1| client 'BLUE ROW'(id:8) was added to channelgroup 'Guest'(id:8) by client 'Kurenai'(id:63) in channel 'Team 1 - Down'(id:48)
2014-11-29 18:00:11.630982|INFO    |VirtualServer |  1| client 'ZUREK520'(id:23) was added to channelgroup 'Guest'(id:8) by client 'Kurenai'(id:63) in channel 'Team 1 - Down'(id:48)
2014-11-29 18:00:19.668298|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Channel Admin'(id:5) by client 'Kurenai'(id:63) in channel 'League of Legends'(id:13)
2014-11-29 18:00:26.441619|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Voice'(id:7) by client 'Kurenai'(id:63) in channel 'Team 1 - Down'(id:48)
2014-11-29 18:00:30.302999|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Channel Admin'(id:5) by client 'Kurenai'(id:63) in channel 'League of Legends'(id:13)
2014-11-29 18:00:59.607277|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Guest'(id:8) by client 'Kurenai'(id:63) in channel 'League of Legends'(id:13)
2014-11-29 18:01:33.666789|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Channel Admin'(id:5) by client 'Kurenai'(id:63) in channel 'League of Legends'(id:13)
2014-11-29 18:47:47.995198|INFO    |VirtualServer |  1| permission 'i_needed_modify_power_client_needed_move_power'(id:32971) with values (value:50) was added by '&#960;cKe&#165;&#254;l'(id:2) to client (id:63)
2014-11-29 18:57:40.191541|INFO    |VirtualServer |  1| permission 'i_client_needed_move_power'(id:203) was deleted by '&#960;cKe&#165;&#254;l'(id:2) from client (id:8)
2014-11-29 18:57:43.349011|INFO    |VirtualServer |  1| client 'BLUE ROW'(id:8) was added to channelgroup 'Channel Admin'(id:5) by client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) in channel 'Team 1 - Down'(id:48)
2014-11-29 18:58:15.041286|INFO    |VirtualServer |  1| client 'BLUE ROW'(id:8) was added to channelgroup 'Guest'(id:8) by client '&#960;cKe&#165;&#254;l'(id:2) in channel 'Team 1 - Down'(id:48)
2014-11-29 18:58:21.002272|INFO    |VirtualServer |  1| client 'Kijori &#12510;&#12471;&#12517;&#12540;'(id:5) was added to channelgroup 'Channel Admin'(id:5) by client '&#960;cKe&#165;&#254;l'(id:2) in channel 'League of Legends'(id:13)
2014-11-29 19:05:19.098858|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'Kurenai'(id:63) for client (id:63) and channel 'Osu!'(id:11)
2014-11-29 19:05:21.660269|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'Kurenai'(id:63) for client (id:63) and channel 'Osu!'(id:11)
2014-11-29 22:02:49.663810|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by '&#960;cKe&#165;&#254;l'(id:2) for client (id:5) and channel 'Osu!'(id:11)
2014-11-29 22:03:26.636811|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by '&#960;cKe&#165;&#254;l'(id:2) for client (id:5) and channel 'Osu!'(id:11)
2014-12-01 14:45:08.481421|INFO    |VirtualServer |  1| client 'Macter4'(id:87) was added to channelgroup 'Guest'(id:8) by client '&#960;cKe&#165;&#254;l'(id:2) in channel 'League of Legends'(id:13)
2014-12-01 14:45:12.669473|INFO    |VirtualServer |  1| client 'Macter4'(id:87) was added to channelgroup 'Guest'(id:8) by client '&#960;cKe&#165;&#254;l'(id:2) in channel 'League of Legends'(id:13)
2014-12-01 17:42:33.596131|INFO    |VirtualServer |  1| permission 'i_channel_needed_join_power'(id:137) with values (value:70) was added by '&#960;cKe&#165;&#254;l'(id:2) to channel 'Team 1'(id:54)
2014-12-01 17:42:50.377550|INFO    |VirtualServer |  1| permission 'i_channel_join_power'(id:136) with values (value:6) was added by '&#960;cKe&#165;&#254;l'(id:2) for client (id:63) and channel 'Team 1'(id:54)
2014-12-01 17:43:06.653231|INFO    |VirtualServer |  1| permission 'i_channel_needed_join_power'(id:137) with values (value:10) was added by '&#960;cKe&#165;&#254;l'(id:2) for client (id:63) and channel 'Team 1'(id:54)
2014-12-01 17:44:39.701670|INFO    |VirtualServer |  1| client (id:87) was added to servergroup 'Prenium'(id:12) by client '&#960;cKe&#165;&#254;l'(id:2)
2014-12-01 17:49:07.458235|INFO    |VirtualServer |  1| permission 'b_client_set_flag_talker'(id:223) with values (value:1, negated:0, skipchannel:0) was added by '&#960;cKe&#165;&#254;l'(id:2) to servergroup 'Prenium'(id:12)
2014-12-01 17:49:13.013441|INFO    |VirtualServer |  1| permission 'b_client_request_talker'(id:185) with values (value:0, negated:0, skipchannel:0) was added by '&#960;cKe&#165;&#254;l'(id:2) to servergroup 'Prenium'(id:12)
2014-12-01 17:49:15.341550|INFO    |VirtualServer |  1| permission 'b_client_request_talker'(id:185) with values (value:0, negated:0, skipchannel:1) was added by '&#960;cKe&#165;&#254;l'(id:2) to servergroup 'Prenium'(id:12)
