2015-03-09 14:29:03.557245|INFO    |ServerLibPriv |   | TeamSpeak 3 Server 3.0.11.2 (2014-12-15 14:43:52)
2015-03-09 14:29:03.559763|INFO    |ServerLibPriv |   | SystemInformation: Linux 2.6.32-042stab103.6 #1 SMP Wed Jan 21 13:07:39 MSK 2015 x86_64 Binary: 64bit
2015-03-09 14:29:03.857075|INFO    |DatabaseQuery |   | dbPlugin name:    SQLite3 plugin, Version 2, (c)TeamSpeak Systems GmbH
2015-03-09 14:29:03.870182|INFO    |DatabaseQuery |   | dbPlugin version: 3.6.21
2015-03-09 14:29:03.922666|INFO    |DatabaseQuery |   | checking database integrity (may take a while)
2015-03-09 14:29:05.346939|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-03-09 14:29:05.347961|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-03-09 14:29:05.589635|INFO    |Accounting    |   | Licensing Information
2015-03-09 14:29:05.589739|INFO    |Accounting    |   | type              : Non-profit
2015-03-09 14:29:05.589934|INFO    |Accounting    |   | starting date     : Mon Dec 24 00:00:00 2012
2015-03-09 14:29:05.589971|INFO    |Accounting    |   | ending date       : Sat Jun 29 00:00:00 2013
2015-03-09 14:29:05.590003|INFO    |Accounting    |   | max virtualservers: 10
2015-03-09 14:29:05.590035|INFO    |Accounting    |   | max slots         : 512
2015-03-09 14:29:13.231598|INFO    |              |   | Puzzle precompute time: 7595
2015-03-09 14:29:13.232817|INFO    |FileManager   |   | listening on 0.0.0.0:30033
2015-03-09 14:29:13.644802|INFO    |CIDRManager   |   | updated query_ip_whitelist ips: 127.0.0.1, 
2015-03-09 14:29:13.646112|INFO    |Query         |   | listening on 0.0.0.0:10011
2015-03-09 14:29:13.671742|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-03-09 14:29:13.671892|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-03-09 14:34:15.000079|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 14:34:17.005729|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 14:44:13.360974|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 14:44:15.077686|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 14:44:17.000081|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 14:54:13.496148|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 14:54:15.000290|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 14:54:17.000060|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:04:13.574451|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:04:15.215366|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:04:17.102752|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:14:13.708250|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:14:15.007357|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:14:17.000064|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:24:13.819893|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:24:15.077795|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:24:17.204495|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:34:13.831184|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:34:15.000490|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:34:17.081222|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:43:15.988828|WARNING |Accounting    |   | detected incorrectly running system clock
2015-03-09 15:43:16.021440|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-03-09 15:43:16.021596|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-03-09 15:44:13.974815|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:44:15.000071|ERROR   |              |   | TS3ANetwork::Send failed error: 111
2015-03-09 15:44:17.105980|ERROR   |              |   | TS3ANetwork::Send failed error: 111
