2015-01-16 16:19:41.778479|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2015-01-16 16:27:13.203564|INFO    |VirtualServer |  1| permission 'i_channel_needed_description_view_power'(id:141) with values (value:75) was added by 'McKeyPL'(id:2) to channel 'McKey'(id:174)
2015-01-16 17:52:02.314991|INFO    |VirtualServer |  1| client (id:114) was added to servergroup 'Normal'(id:7) by client 'Scarlet'(id:63)
2015-01-16 17:52:05.127989|INFO    |VirtualServer |  1| client (id:131) was added to servergroup 'Normal'(id:7) by client 'Scarlet'(id:63)
2015-01-16 18:22:31.270913|INFO    |VirtualServer |  1| client 'CyraN'(id:114) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarlet'(id:63) in channel 'K&#261;cik Cyrana'(id:331)
2015-01-16 18:23:12.832520|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarlet'(id:63) in channel 'K&#261;cik Cyrana'(id:331)
2015-01-16 18:23:16.600967|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarlet'(id:63) in channel 'K&#261;cik Cyrana'(id:331)
2015-01-16 18:23:25.605801|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Guest'(id:8) by client 'Scarlet'(id:63) in channel 'K&#261;cik Cyrana'(id:331)
2015-01-16 18:23:48.854590|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Guest'(id:8) by client 'Scarlet'(id:63) in channel '[*spacer41]___'(id:255)
2015-01-16 18:23:54.415201|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Guest'(id:8) by client 'Scarlet'(id:63) in channel '[spacer1]'(id:277)
2015-01-16 18:23:59.841235|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Guest'(id:8) by client 'Scarlet'(id:63) in channel 'Channel 1'(id:329)
2015-01-16 18:25:52.749729|INFO    |VirtualServer |  1| client 'FrendzeL'(id:75) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarlet'(id:63) in channel 'Peda&#322;owisko'(id:335)
2015-01-16 18:26:02.893574|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarlet'(id:63) in channel 'Peda&#322;owisko'(id:335)
2015-01-16 18:26:09.978355|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Channel Admin'(id:5) by client 'Scarlet'(id:63) in channel 'Peda&#322;owisko'(id:335)
2015-01-16 18:26:15.538610|INFO    |VirtualServer |  1| client 'Scarlet'(id:63) was added to channelgroup 'Guest'(id:8) by client 'Scarlet'(id:63) in channel 'Peda&#322;owisko'(id:335)
2015-01-16 20:17:11.462482|INFO    |VirtualServer |  1| client (id:132) was added to servergroup 'Normal'(id:7) by client 'McKeyPL'(id:2)
2015-01-16 20:18:12.794284|INFO    |VirtualServer |  1| client 'StormStar'(id:132) was added to channelgroup 'Channel Admin'(id:5) by client 'McKeyPL'(id:2) in channel 'TwiCraft'(id:221)
