2016-01-12 20:29:10.661077|INFO    |ServerLibPriv |   | TeamSpeak 3 Server 3.0.11.2 (2014-12-15 14:43:52)
2016-01-13 23:31:27.246363|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 00:31:31.806152|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 00:31:31.806315|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 01:31:36.836726|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 01:31:36.836896|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 02:31:41.611820|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 02:31:41.611982|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 03:31:45.934714|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 03:31:45.934908|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 04:31:50.245036|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 04:31:50.245203|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 05:31:54.513423|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 05:31:54.513654|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 06:31:58.863765|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 06:31:58.863963|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 07:32:03.484685|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 07:32:03.484861|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 08:32:08.077183|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 08:32:08.077357|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 09:32:12.751251|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 09:32:12.751426|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 10:32:17.825407|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 10:32:17.825585|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 11:32:22.496509|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 11:32:22.496730|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 12:32:27.447133|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 12:32:27.447295|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 13:32:32.225417|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 13:32:32.225634|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 14:32:37.760183|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 14:32:37.769003|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 15:32:42.667878|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 15:32:42.668053|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 16:32:47.581041|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 16:32:47.581199|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 17:32:52.278153|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 17:32:52.278322|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 18:32:56.973101|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 18:32:56.973276|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 19:33:02.252289|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 19:33:02.252545|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 20:33:07.302046|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 20:33:07.317140|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 21:33:14.316462|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 21:33:14.316685|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 22:33:19.076847|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 22:33:19.076984|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-14 23:33:23.895344|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-14 23:33:23.895488|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 00:33:28.428796|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 00:33:28.428971|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 01:33:33.141733|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 01:33:33.141887|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 02:33:37.775990|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 02:33:37.776125|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 03:33:42.450240|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 03:33:42.450376|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 04:33:47.081310|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 04:33:47.081442|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 05:33:51.556565|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 05:33:51.556714|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 06:33:55.866496|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 06:33:55.866660|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 07:34:03.674765|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 07:34:03.677454|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 08:34:09.363141|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 08:34:09.363325|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 09:34:14.219304|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 09:34:14.231886|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 10:34:19.747847|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 10:34:19.748154|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 11:34:26.933781|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 11:34:26.933945|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 12:34:31.502199|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 12:34:31.502344|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 13:34:36.421681|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 13:34:36.421822|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 14:34:40.971467|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 14:34:40.971612|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 15:34:45.723703|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 15:34:45.723898|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 16:34:50.327889|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 16:34:50.328033|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 17:34:54.969966|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 17:34:54.970105|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 18:34:59.764934|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 18:34:59.765081|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 19:35:04.803351|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 19:35:04.803583|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 20:16:39.261514|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 20:16:39.261660|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 20:35:09.699578|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 20:35:09.699764|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 21:35:14.760305|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 21:35:14.760473|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 22:35:20.592299|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 22:35:20.592456|ERROR   |              |   | Unable to connect to primary address, trying secondary
2016-01-15 22:36:23.620724|ERROR   |              |   | TS3ANetwork::Connect failed error: 110
2016-01-15 22:36:23.625561|ERROR   |Accounting    |   | license expired, shutting down!
2016-01-15 22:40:30.985763|INFO    |ServerMain    |   | Received signal SIGTERM, shutting down.
2016-01-15 22:40:31.283381|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2016-01-15 22:40:31.283546|ERROR   |              |   | Unable to connect to primary address, trying secondary
