2016-01-16 09:14:52.739441|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2016-01-16 11:12:50.422136|INFO    |VirtualServer |  1| client 'KriSS'(id:2046) was added to channelgroup 'Dziwka'(id:21) by client 'McKeyPL'(id:2) in channel 'Gwiazda Scarleta'(id:593)
2016-01-16 20:21:53.370897|INFO    |VirtualServer |  1| permission 'i_client_kick_from_server_power'(id:196) with values (value:100) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-01-16 20:21:54.185773|INFO    |VirtualServer |  1| permission 'i_client_kick_from_channel_power'(id:198) with values (value:100) was added by 'Scarlet'(id:1383) to client (id:1383)
2016-01-16 20:31:47.508932|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) with values (value:1) was added by 'McKeyPL PCG_work'(id:2) for client (id:1383) and channel 'Red Scarlet 4 iLuminacja'(id:605)
2016-01-16 20:32:14.069322|INFO    |VirtualServer |  1| permission 'b_client_is_priority_speaker'(id:177) was deleted by 'Scarlet'(id:1383) for client (id:1383) and channel 'Red Scarlet 4 iLuminacja'(id:605)
2016-01-17 11:08:15.566667|INFO    |VirtualServer |  1| client 'KriSS'(id:2046) was added to channelgroup 'Normal'(id:8) by client 'Scarlet'(id:1383) in channel 'Gwiazda Scarleta'(id:593)
2016-01-17 13:48:50.880430|INFO    |VirtualServerBase|  1| channel 'Gwiazda Scarleta'(id:593) edited by 'Scarlet'(id:1383)
2016-01-17 13:50:32.681341|INFO    |VirtualServerBase|  1| channel 'Gwiazda Scarleta'(id:593) edited by 'Scarlet'(id:1383)
2016-01-17 22:41:20.003938|INFO    |VirtualServer |  1| servergroup 'Ashe'(id:102) was copied by 'McKeyPL'(id:2) to 'Udyr'(id:115)
2016-01-17 22:41:36.114787|INFO    |VirtualServer |  1| file upload to (id:0), '/icon_2368985832' by client 'McKeyPL'(id:2)
2016-01-17 22:41:47.729176|INFO    |VirtualServer |  1| file upload to (id:0), '/icon_2368985832' by client 'McKeyPL'(id:2)
