2015-06-17 13:11:02.780769|INFO    |ServerLibPriv |   | TeamSpeak 3 Server 3.0.11.2 (2014-12-15 14:43:52)
2015-06-17 13:11:02.806511|INFO    |ServerLibPriv |   | SystemInformation: Linux 2.6.32-042stab106.4 #1 SMP Fri Mar 27 15:19:28 MSK 2015 x86_64 Binary: 64bit
2015-06-17 13:11:03.310095|INFO    |DatabaseQuery |   | dbPlugin name:    SQLite3 plugin, Version 2, (c)TeamSpeak Systems GmbH
2015-06-17 13:11:03.365920|INFO    |DatabaseQuery |   | dbPlugin version: 3.6.21
2015-06-17 13:11:03.478653|INFO    |DatabaseQuery |   | checking database integrity (may take a while)
2015-06-17 13:11:06.775967|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-06-17 13:11:06.811801|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-06-17 13:11:07.284988|INFO    |Accounting    |   | Licensing Information
2015-06-17 13:11:07.285091|INFO    |Accounting    |   | type              : Non-profit
2015-06-17 13:11:07.285164|INFO    |Accounting    |   | starting date     : Mon Dec 24 00:00:00 2012
2015-06-17 13:11:07.285243|INFO    |Accounting    |   | ending date       : Sat Jun 29 00:00:00 2013
2015-06-17 13:11:07.285282|INFO    |Accounting    |   | max virtualservers: 10
2015-06-17 13:11:07.285314|INFO    |Accounting    |   | max slots         : 512
2015-06-17 13:11:10.438860|INFO    |              |   | Puzzle precompute time: 2555
2015-06-17 13:11:10.723941|INFO    |FileManager   |   | listening on 0.0.0.0:30033
2015-06-17 13:11:11.532958|INFO    |CIDRManager   |   | updated query_ip_whitelist ips: 127.0.0.1, 
2015-06-17 13:11:11.561832|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-06-17 13:11:11.561932|ERROR   |              |   | Unable to connect to primary address, trying secondary
2015-06-17 13:11:11.634191|INFO    |Query         |   | listening on 0.0.0.0:10011
2015-06-17 14:14:31.803563|ERROR   |              |   | TS3ANetwork::Connect failed error: 111
2015-06-17 14:14:31.803651|ERROR   |              |   | Unable to connect to primary address, trying secondary
